title,body,rating,review_id,sentiment_label,sentiment_score,positive_score,neutral_score,negative_score,compound_score,topic_id,review_length,is_negative,is_positive
Tragus Hold Design....This particular product hurt my ears,"2 stars is considered &#34;I didn't like the product&#34;I usually am generous with my stars in reviews but I honestly didn't like this product. I should have read the reviews and taken more time to research this product. I was in a pinch and wanted ear-phones quickly and these were in my price range. I thought Panasonic would be a safe product to purchase without ever using before but I wished I hadn't. The ear pieces are shaped oddly and hurt my right ear. The part that fits into your device (cell phone jack, iPod, whatever) is hardened plastic and curved to the side. My last pair of ear-buds had a straight jack and that served better when I moved around and didn't stick out so far as this tends to do from my phone. I am not a technical expert on this but I will do my best to describe my personal experience. The color is true to the picture on Amazon and the product comes with 4 extra ear bud silicone covers. An extra pair of size Small and a pair of size Large. This is to try and fit different ears comfortably. The ear bud speaker itself is small and shaped vertically and placed to the side of the ear bud. This makes it hard for me personally to place in my ear and I spend a lot of time adjusting it. I do like the sound quality and the clarity of listening to the radio is better than my last pair of no-name ear buds.Spec from product insert:Driver units: 9mm (3/8in)Sensitivity: 96 dB/mWFrequency Response: 20 Hz- 20 kHzCORD: 1.1M (3.6FT)PLUG: 3.5mm (1/8in)I cant send them back so I'm just making do until I find something that works better for me.I wouldn't buy these again.",2,70,negative,0.8773671984672546,0.011068770661950111,0.11156393587589264,0.8773671984672546,-0.8663,0,1601,1,0
"Yes they're only six bucks, but...","Sorry to rain on the party here, but after owning these for a week I think some of the reviewers have gotten a bit carried away. The problem is sound is subjective, and many people don't understand how to evaluate it or simply tell themselves it's good because they spent money on it.Granted, it's not a lot of money. For those who remember how Apple sold replacement earbuds of poor quality for years at a forty dollar price point (do they still?), it would seem impressive if these earbuds function at all. No, they're not horrendously uncomfortable. And no, the sound isn't terrible. But is there a noticeable difference between these and an eighty dollar pair of headphones (as one reviewer mentioned)? Of course, and it's significant.While panasonic gives us the now standard 3 sizes of rubber inserts, they're not nearly as comfortable as my old sony fontopias. But berhaps my ears are an unusual shape. And I could always jam the fontopias in a little deeper (at a small expense of comfort) to get a deeper bass and a fuller sound. Not so with these guys. The sound is thin and tinny with no bass and weak mids. It's like someone is playing your music over the radio, taping it, then playing it back to you through these headphones.For the price these make a cheap, easily replaceable backup pair when you need one, or for camping/traveling. But if you value the sound of your music long term please do not make these its primary mode of transmission, it's just not worth it. For a little more money the musicians, and your ears, deserve better.",2,71,negative,0.7274700999259949,0.028521103784441948,0.2440088391304016,0.7274700999259949,-0.6989,1,1552,1,0
"My Favorite Earbuds, But This Time...","Final Edit: Yea... So They're Actually TrashI didn't want to believe that my favorite budget earbuds have changed for the worse, but I've had these replacement earbuds for about a month now, treating them with the same care I have given them in the past, and they are already shorting out. It looks like I will have to find a new brand of earbuds, because I can no longer count on the quality of these ones. I gave 2 stars instead of 1 out of respect for the good sound quality when they work.--Edit: 5 Stars Again!--I received my replacement pair of headphones, and they are just as good as I remember. The pair I received before must have been defective. I am satisfied!--Original 3 Star Review--These earbuds are my favorite brand of earbuds. The sound quality is great, and the durability is more than decent for the price point. They usually last me around a year before I start to have any problems with them, and for the past 4 years or so I have repeatedly returned to buy a new pair. This time though, my earbuds arrived defective. Despite coming straight out the box, they were already shorting out. Slight movement of the cord caused the sound to cut in and out. The packaging is a bit different this time, so perhaps it is a different product, because this has never happened to me before. I am currently in the process of replacing these headphones, so I will give an update when I receive my replacement pair. I am extremely disappointed this time, but I am willing to try again. Hopefully this isn't a trend.",2,72,negative,0.8753997087478638,0.014670144766569138,0.10993018746376038,0.8753997087478638,-0.8607,7,1523,1,0
Great if you want earbuds for 2 weeks,"I've actually had a few pairs of these. For some reason, even though they kept breaking, I was convinced that I was getting the most for my money. However, after I finally tried a pair of earbuds that weren't $10 and realized I could get the same amount of sound AND have them longer then 2 weeks, I was stunned.When you first get these earbuds, you'll be so excited. They come in a variety of colors, the sound is great, they fit in your ears well, and they have those soft little silicone things that make listening so much more comfortable. However, about a week later, you realize you've lost one of those little buggers and don't even try to go looking for it because I can assure it is gone forever. You may just want to keep a small stash somewhere.If this not-so-small problem doesn't immediately make you turn in run, maybe the poorly-covered, flimsy wires will. Hopefully you don't have any pets, because their relentless, playful chewing will just bring the inevitable death of these earbuds. Even if you are INCREDIBLY careful, there's just no way you'll be able to avoid destroying one of the wires, causing sound to cease playing from one of the earbuds.So basically, if you're planning on getting a quality pair of earbuds (I would recommend Brookstones) in a very short amount of time but you just need a stand-in pair, then these are a great solution. Hopefully this helped you out, because I sure wish someone had told me that. Thanks for your time :)",2,73,positive,0.5903384685516357,0.5903384685516357,0.30190253257751465,0.1077590212225914,0.4826,7,1469,0,1
"Great price, Average sound","I've been looking for a back-up pair of earbuds for my current Skullcandy Ink'd pair. I play music professionally and listen mostly at home and on the train to work. Below are my Top 3 earbud recommendations...The Skullcandy Ink'd are the best earbuds I have ever had and I've tried about 20 different ones. Wide open highs, solid punchy lows that extend very low. They also have the best sound isolation of any earbud I have tried. So traveling on the train lets me keep the volume lower, saving my ears, yet keeping the external sounds out. Give them a couple weeks to break in, and your ears will love you for it ! I could not use the microphone model. Would not play in my Smartphone or computers.The Skullcandy JIB are in fairness slightly cheaper than the Ink'd, but still have that great Skullcandy crispness in the highs, solid lows, and very good isolation from external noises. At $7.61 these are steal. Grab them in any color you want.The Sony MDR-EX51LP are a good all around earbud. Smooth highs and solid lows. I have had these for years and they have held up very well.The Panasonic RPHE120K earbuds got lots of great reviews, but do not measure up to the sound of either of the Skullcandy's. The highs are smooth and lows are there, but they sound muddy compared to the Skullcandy's. The Panasonics come with 3 sizes of earbuds which is a nice plus.I've also tried several JVC earbuds which are excellent.Good luck.",2,74,positive,0.8867788910865784,0.8867788910865784,0.10787014663219452,0.00535097811371088,0.8814,2,1431,0,1
Poor audio quality for music,"I got these because I expect IEMs to break irrespective of price or brand, and I think that's a waste of money. I prefer on-ear and especially over-ear headphones for sound quality and own 3 fairly decent headphone models. Wearing my open back headphones in bed bothers my wife.I've owned about 3 or 4 different IEM models, one of which had decent sound quality until it lost a channel. Can't remember the brand. I had the pair replaced under warranty, and it lost the same channel again within a day.Of the different models I've owned, these are by the worst in sound quality. It's odd to me that some people actually like the SQ. The 120S makes OEM iPhone under-average-sounding earbuds seem quite good. Nearly no bass, range or headroom no matter how hard I shove them into my ear canals. Music sounds tinny and unpleasant. The comparison to Apple earbuds isn't really fair given the low cost of this set, but it's the only way I could think of to rate the audio.The IEMs don't stay in place, so sound goes from bad to worse. For podcast, etc., they may be adequate, but if you want to sit back and experience your music, look elsewhere.Gave them 2 stars because they're still working after a week or two of use, which is more than I can say for more expensive IEMs I've owned. I don't know what's worse: under $10 for bad sound quality, or over $100 for decent sound quality for only a month or two. It's probably a 2.5 stars for what it is.",2,75,negative,0.6519168019294739,0.04467911273241043,0.3034041225910187,0.6519168019294739,-0.6072,5,1445,1,0
"First pair lasted me 6 years, second was faulty, and Panasonic's customer service is subpar.","I purchased a pair of these back in 2016, and it was the best $6 investment in a solid pair of earbuds. The sound quality is decent, the earbuds are comfortable, they served me very well.Just a month ago, the rubber ear piece finally ripped after probably a year or so of it starting to tear. And since I threw away the original packaging years ago, I had no rubber replacements.So I opted to buy a replacement pair.They worked just as well, except this second pair must just be a dud because after exactly a month of use, the right earbud has stopped producing sound. And I honestly haven't moved them around much or taken them in and out of devices. They pretty much just stay by my laptop on my desk.And of course, the return window closed yesterday, so I can't get a replacement or refund.Tried to talk to Panasonic directly, and I would've had to mail them in for inspection to determine they were actually broken, the shipping for which I would be required to cover.For $9, definitely not worth my time.At the end of the day, I'm just disappointed. I loved my first pair, and am sad to have ended up with a bad second pair. And I wish Panasonic had a little more customer care in terms of working through the issue. Idk why they don't have a better warranty for their products. Even if they were under $10, it's still frustrating.That's my experience. Hopefully this helps in your decision process.",2,76,positive,0.9072045087814331,0.9072045087814331,0.0703168511390686,0.02247859723865986,0.8847,7,1404,0,1
Doesn't cut the mustard for runners.,"I bought these headphones to replace a pair of trusty MEE Sport-Fi M6 headphones that I had used for running for about the past 4-5 years. I loved the MEE's, but they are quite a bit more pricey and based on the great reviews (even by runners) I thought I'd try the more budget minded panasonics. That was a mistake.The sound quality of these headphones is perfectly adequate. But for running, at least for me, they don't work. I tried all three sizes of rubber ear buds that came with the headphones but none of them made the headphones stay in place while out for even a short run.I do want to qualify this by saying I run with my iPhone in my hand. And the opposite ear of whatever hand I held the iPhone with while running kept falling out. Maybe for people who use a sport band to keep their hands free this isn't such a problem.The MEE's have two things that make them much better suited for runners. First is the flexible memory wire that goes over the ears. Second is the clip on the cord that allows you to attach it to prevent it from moving too much. These are small details but make a huge difference in my opinion.If you are buying these headphones to simply listen to music, movies, or podcasts at home or while traveling then they will probably work just fine. If you are buying them for exercise I'd strongly recommended the MEE's, which I will be buying again.",2,77,negative,0.41401320695877075,0.18811075389385223,0.39787599444389343,0.41401320695877075,-0.2259,4,1377,1,0
Poor Sound Quality for Music Lovers and Faulty Wire,"[[ASIN:B003EM8008 Panasonic ErgoFit In-Ear Earbud Headphones RP-HJE120-K (Black) Dynamic Crystal Clear Sound, Ergonomic Comfort-Fit]]Listed as a #1 Bestseller with such high ratings, I had no second thoughts about ordering. Now I wish I did... I don't understand the high ratings for this product and should have known better by its low pricing. (Expensive doesn't always equate to better, but in this instance it may.) On first use with my mp3 player (which is in great condition), the ear buds produced a lot of static. I thought maybe it was because of the first time use although I'd never experienced this problem with other brands. I connected it to two more devices - same problem. It seems to go away for a bit if you keep moving the wire around. Unacceptable. The sound is clear indeed, but only in a very general way. The ear buds add no texture to your sound whatsoever. Even as I changed the settings on my device (bass, treble, etc.), the sound remained the same. It may be acceptable to someone who just listens to podcasts or similar programming. But for true music lovers who understand sound, this is not it.One positive - As advertised, they DO stay in your ear quite well and come with three additional size rubber ear pads to fit your ear if necessary.I expected more from Panasonic. Sony ear buds sound better - not the best, but better. These buds are going back.",2,78,neutral,0.5797755122184753,0.27500399947166443,0.5797755122184753,0.145220547914505,0.1298,0,1385,0,0
"Poor Wiring, Decline in Quality","I got this pair of headphones a few years ago and loved them. For the price, the sound quality was great and the mid-wire button is a big convenience. Unfortunately, had an accident and ended up breaking the wire and that pair was lost.The trouble began when I ordered a replacement pair after ruining my first pair. The first replacement pair arrived and immediately out of the box the sound was cutting in and out before quickly stopping entirely in one ear. Additionally, the button didn’t work at all and I narrowed the problem to the strain relief as I could cause some variation by getting it to just the right spots. I decided to return the pair for a replacement.Second pair arrived and worked well initially but then I quickly encountered very similar issues. Not to the same degree as the first, but I’ve noticed the strain relief is quite touchy on this pair too. It’s degraded to the point that if it so much as gets bumped, sound will cut out in one or both ears.It’s very unfortunate as the first pair I had was great and I was and am quite happy with the sound quality when it’s working. My guess is that the way it’s packaged forces the wire/relief to bend in a way that causes damage to the wires internally but I don’t know for sure. Either way it’s an unfortunate decline in quality and I won’t order these headphones again.",2,79,positive,0.834372878074646,0.834372878074646,0.09805169701576233,0.06757546961307526,0.7668,7,1343,0,1
"These used to be some solid earbuds(2016-2019), but not so much anymore (2020)","I've been buying pairs of these earbuds off and on for the better part of 3 years now, both off of Amazon and through brick and mortar stores. These used to be my go-to set of earbuds that would last around 2-3 months of the roughness of school, getting snagged on backpacks, doors, roughly removed from the phone etc. They could take the abuse pretty well, and when they failed I would have a backup pair to use until I got another set eventually.However I recently found myself a pair of earbuds from a different brand (audio technica) that lasted me a good long while and I hadn't bought a pair of Panasonic buds for a bit.Having just recently bought a pair, something has changed lately. The sound quality is still solid, but after just a day the jack into my phone has gotten a bit spotty. It's not just me either, 2 of my friends who used to routinely buy these earbuds have also moved on due to lack of quality control lately.Unfortunately, they really feel like they'll die on me soon. The price was low enough they're not worth returning or replacing. I'll probably just move to a different low-cost brand that can satisfy my day to day needs.Hopefully they fix their quality control soon, I'm not the only one who has noticed a turn for the worse as of late. Keep that in mind if you're looking to pick a pair up.",2,80,positive,0.49403077363967896,0.49403077363967896,0.42878636717796326,0.0771828293800354,0.4168,7,1323,0,1
Cheap--you get what you pay for.,"I purchased these after a positive review by a cnet editor, who claimed they are cheap and deliver good sound. But alas...These headphones are a last resort, in-the-pinch sort. I won't give them one star since they work (i.e. deliver sound). But the sound is very tinny and distorts very easily if the music volume is at or above street-listening level (as opposed to library-listening level), as well as if your EQ is set to deliver any small amount of bass. Another thing I didn't like: when you move your head while wearing these, or if the very thin cords move against your clothing (e.g. walking or jogging), the cord rattling sound is very loudly transferred to your ears; so much so that it was very distracting.I'm not picky about style so the minimalist design of these Panasonics suits me fine. Another plus for me is that the cord splits and two equal lengths lead to each ear piece, as opposed to a short cord for one side and a longer cord for the other side after the split. But these are very minor pluses. This Panasonic line offers great selection in colors and unbeatable prices. The set comes with three sizes of comfortable ear fittings.Despite the few redemptive qualities, these headphones lack what I consider the most important attribute of any headphones; good sound quality.",2,81,negative,0.5660250186920166,0.09646148234605789,0.3375135064125061,0.5660250186920166,-0.4696,5,1300,1,0
Not compatible if you have a case on your phone or if you desire comfort,"I had hopes for these earphones, but not too high since they are cheap. Reading the reviews and product description gave me some excitement that I'd have a good cheap pair of earphones to wear working outside and for a backup when I'm not using my Bose SoundTrue earhones. With that being said, this is in no way a comparison to Bose. I just got these earphones today, and I'm pretty disappointed. First of all these earphones are not for you if your phone case is even slightly thick. I have what I believe and what is billed as a slim phone case for my iPhone 6 Plus, however the jack has to be in just the right position to be able to use these earphones while the case is on my phone. Not ideal…Also, these earphones are not exactly what I would call comfortable. While I do have problems wearing most types of in earphones, and earbuds won't stay in my ear, I tried all three sizes of the provided tips and none of them worked. In fact, they hurt my ears.As far as sound quality goes, I did listen long enough to be able to review that as well. I listened to a few different songs in different genres to be able to get an idea of the treble, mid, and bass. I have to say that sound quality is better than what you would expect for earphones of this price. So they do have that going for them.",2,82,positive,0.705078661441803,0.705078661441803,0.22913946211338043,0.06578183174133301,0.6393,5,1297,0,1
"Initially a Good Set of Headphones, BUT Has Sound Transfer Problems with Short-Lived Life","Many people have a problem with a ""tinny"" sound and low-base response. You have to get a very tight fit of each headphone in your ear canal to obtain a quality sound. There are three sizes of ear pads in the package to get the tight fit. Often people have to use a different size ear pad for each ear. At this point, you should get a great sound for the price of these headphones.That being said, there are some significant downsides to these headphones. Sound transfer from the thin insulated wires to the headphones due to rubbing on any clothing, skin, or object is very bothersome. I use my headphones daily for listening to my iPod as well as every time I exercise (cycling or aerobics) and do yard work. I have owned these headphones since May 2014. Since then, all of the headphone's wiring has become stiffer making the sound transfer to the headphones worse and more bothersome.Bottom line, if you want an inexpensive ""okay"" pair of headphones that will last about six months and sound transfer from the headphone's wire from outside objects does not perturb you, this is the pair of headphones to get. These headphones fit the 7th generation 160GB Classic iPod; I do not know whether they will properly fit iPhones, iPads, iPod Touch, or other smart phones.",2,83,negative,0.49514156579971313,0.07330868393182755,0.4315497875213623,0.49514156579971313,-0.4218,4,1267,1,0
5 stars? you've got to be kidding! What a waste of money.,"At least the price on these was next to nothing.I should have bought lottery tickets. At least I would have fun imagining what I would do with my winnings until the results came in and brought me back to earth.Do not believe these 4 and 5 star reviews for this item. These sound like $5 earbuds should sound. Period.These may be great for kids that are always losing or breaking their earbuds, but for someone who knows anything about music, you will be disappointed with them.You can imagine the quality of sound from these earbuds by comparing the quality of sound you get out of a $20 portable desktop CD player to a $300 portable boom box. Exactly. No bass whatsoever, lack of fidelity. Lots of upper mid-range frequency stuff. If your favorite instrument is electric rock guitar, you might like these. They would probably work ok to listen to audio-books.I fell for the hype in other reviews against my better judgement, thinking that maybe Panasonic has developed some new technology to produce quality sound for a low price. WRONG. Don't you do the same.This item only deserves 1 star. I give it 2 because I tend to regard 1-star reviews written with ""sour grapes,"" and I wan't more people to read this and not get ""suckered"" like I was.",2,84,negative,0.43035364151000977,0.24115578830242157,0.32849058508872986,0.43035364151000977,-0.1892,1,1244,1,0
Only Buy if You Listen Exclusively While Surrounded by Deaf People,"I bought three pairs of these because I was tired of my earbuds breaking over the course of a couple months of use, no matter how much I paid for them. I listen at higher volumes while I do landscaping and perhaps that's the source of my problem, but I'm sure I'm not the only one who goes through earbuds more frequently than they would like. So I figured I'd get a few pairs of these and save some money, at least. The reviews made them seem like remarkably high quality for the low price. The first pair lasted two months, the second and third pairs lasted about a month each. I was satisfied with the sound quality and the durability was not awful. Each time they sputtered out the same way, one earbud would suddenly be extremely quiet and the other would cease to function properly soon after. I was content, until I let my classmate listen to a song. At the lowest volume setting, I could make out nearly every word from four feet away. I thought better of ordering another pair. While these earbuds will seem okay to you for 6$, they'll seem like a nuisance to all those around you. I feel terrible that I didn't realize this sooner and wanted to share the information with you in order to bring the overwhelmingly positive reviews down to earth.",2,85,negative,0.5577912926673889,0.0706976056098938,0.37151116132736206,0.5577912926673889,-0.4871,3,1254,1,0
"Cheap, feels cheap, but gets the job done","For ~$11(mic model), I didn't expect a lot. When I initially received it, I thought I mistakenly took out the $2 headphones that my school passes out for free-- the wire is skinny and looks like such a cheap plastic. However, the sound quality and plastic buds are the shining stars. They also have 2 pairs of extra earbud tips for your sizing preference. The thing that drives me insane is that you can hear the rubbing of the wire any time you move. It's definitely not for exercising.I'm at day 1 of use and it is fairly good so far(aside from the sound conduction from physical contact with the wire). Hopefully, it stands up to the test of time and I can use it for at least half a year. But with the quality of the wiring, I'm pretty skeptical.Update after 4 days of use: For people who like having the earbud tips inside the canal, this set of earbuds may not be for you. There is this ridge, created by a seam, on the earbud piece that rubs against your ear pretty easily. I didn't notice it the first two days, but I started to find that my ear was becoming irritated. For reference, I'm using the medium sized tips.Update after a few months: The microphonics is terrible, but it's still holding up.",2,86,negative,0.6873290538787842,0.05567646771669388,0.25699445605278015,0.6873290538787842,-0.6317,7,1208,1,0
Too tinny and you can hear the hard plastic cord knock on the earphone casing when you move,"I have used many types of earbuds and this ranks right down there with the electronics you find at your local Family Dollar discount store. The bass response of okay, but you have to really push the earbuds into your ear to get the low frequency bass that high quality earbuds provide.My main complaint is how tinny it sounds. Shocker right? What was I expecting from a 10 dollar earphones. I had to enable my computer's sound card driver EQ to compensate for the tinny sound this earphones has. After messing with the EQ sliders for a while, I finally found a setting that I can bear. But guess what? With the increased dB that the EQ provided, the poor earphones now has distortion and clipping with my EQ enabled.When you tug on the earphones while the earbuds are in your ear, you can hear the cord move. This is exacerbated by the fact that the cord is a hard plastic. Even when you move your head without touching the cord, you can hear the cord hit the hard plastic casing of the earphones. Higher quality earbuds solve this by using a soft plastic sheathing on the cord.I should have listen to my doubts with I bought this earphones, but the high number of 5 star reviews convinced me to get them.",2,87,negative,0.6364120841026306,0.06981471180915833,0.29377326369285583,0.6364120841026306,-0.5666,1,1205,1,0
Better than most but bad mic for singing,"Sound quality is good. Mic (used for sing on karaoke app) sounds very compressed, like singing into a tin can. Not useable for serious recording - which may beg the question, ""How serious do you expect an earbud mic to be?""But the mic quality of old Apple earbuds were easily on par with that of my low/mid-range dedicated USB Snowball Yeti mic, so I got spoiled.Would I have used them for recording an album? No, I still used a professional interface. But these earbuds, in contrast, are basically unusable for karaoke, unfortunately.Packaging was decent, sound seems pretty good, no popping after 3 uses, and they are reasonably comfortable - better than most. I haven't noticed the ""phantom earbud tingle"" some leave in your ears after a day of constant use, but then I haven't put them to rigorous tests to date due to aforementioned issues.I do prefer them to earplugs in a pinch due to effective sound cancelling & comfort. Jury's out on durability. Will update if they fail within a year. Sending back such a small thing in Covid times is too much of a nuisance and frankly they could be much worse; this is my 5th attempt to replace the old ones & so I'm resigned to settle, at this point.",2,88,negative,0.5228779315948486,0.11471966654062271,0.36240237951278687,0.5228779315948486,-0.4082,5,1197,1,0
Disappointed to say the least,"I have to say that I was very excited about these headphones. I read the reviews on Amazon and was very happy to find a pair of headphones with ""great"" sound quality (according to others) and that were overall a very good pair of headphones--durable, comfortable, etc. (especially for the cost). Well, I had my headphones for 3 weeks and the wire snapped with little effort (I didn't yank on it or anything of the like). It was so flimsy. The wire was always getting tangled, which was super annoying. I also don't agree with other people when they say the headphones are comfortable. Even when using the smallest size I was uncomfortable, and when left in for a long time I got a horrible headache. When I was exercising and using these earbuds, I could hear the sound of the wire moving against my shirt and it ruined the sound. On a slightly positive note, I definitely thought the sound quality was better than the typical Apple headphones (what wouldn't sound better than those?!) but I wasn't impressed with the general sound quality either--it seemed a bit tinny (and I'm no audiophile). Overall, I would rather pay a bit more money for a more durable pair of headphones that have a higher sound quality....very disappointing!",2,89,positive,0.9397997856140137,0.9397997856140137,0.04177504777908325,0.01842520199716091,0.9214,5,1233,0,1
Sounds Good -- But No Slider to Keep Wires from Tangling,"Very comfortable (take note, Apple) and the sound is decent enough (I'm not that discriminating though), but why no slider ring on the wire where it branches in the shape of a Y to keep the earbuds from tangling? (And they do.) Can't believe they missed this. Deal killer. I would not buy these again for this reason, but otherwise they're fine (and actually quite comfortable -- i have even fallen asleep with them in listening to audio books at night).One nice touch was that they come with three different sized pairs of rubber covers for different sized ears, and one will surely be comfortable for you, plus the rubber bends and flexes and doesn't hurt your ears like hard plastic can.One little slider ring to keep them from tangling and they would have been hard to complain about, but now I'm already looking for something to replace them with.Also, the ear buds are sided, and I don't know how, but every time I went to put one in it was the wrong one. You'd think the law of averages would have made it about 50% of the time, but it was almost 100%. That got old fast, though it did make them comfortable to fall asleep with while listening to a book on my iPhone from Audible.",2,90,positive,0.5199581980705261,0.5199581980705261,0.2613547146320343,0.2186870574951172,0.3013,2,1187,0,1
You get what you pay for,"First, the pros of this product.The comfort is really unbelievable! Probably the best fitting pair of headphones I've ever owned - I've spent more than a pretty penny searching for a good pair.The highs come through very clear and pleasant - I'm getting some nice noises out of songs that I've never noticed before because they were drowned out!Now, the cons.The cording is very obviously cheap. Admittedly these are only $5 and you really couldn't get better cording for that price but if you're going to be doing something vigorous (like running, for example) the cording won't last you long at all.The deal breaker: the bass. The bass is literally GONE. I cannot hear any bass at all unless I have the volume set to 90%+ a volume that is obviously not good for your hearing. If listening to music at a normal volume your music will have a pathetic amount of bass and your music simply won't be the same. I simply cannot stand to listen to music without a major component. I'm not one to want the bass &#34;blasting&#34; but I definitely want it to be present.You would get better performance out of a pair of ear buds from a gas station.",2,91,positive,0.959816575050354,0.959816575050354,0.027831371873617172,0.012352021411061287,0.9475,5,1140,0,1
"Mediocre, even for the price","At first: These are comfy and sound as good as any earbuds I’ve ever owned. They do go rather deep into one’s ear, which is probably good for noise cancelling (I’m just not used to it.)My two drawbacks are the thinness of the cord (worryingly thin.... I foresee tangles and fraying) and the plug. Unlike the straight plug/jack on Apple headphones, this has one of those bent jacks that look very old-fashioned and are just asking to get bumped out of your phone somehow.That being said, I am sure they will do the job I’m asking of them. At this price, if they last well for at least a year I’m sure I’ve gotten more than a bargain.Update: After having these for a week or two, I've decided I don't like them. I usually spend this much on ear buds and they hold up better; the left ear bud fades in and out as the wire moves. I also don't like how the microphone button does not have a volume control.Another con for me was that archaically big wire jack. It's in the way if you use these with your phone, so actually using your phone while having head phones in is difficult.Their one good feature is the comfort, but for me it isn't worth it.",2,92,positive,0.8769662380218506,0.8769662380218506,0.10671341419219971,0.016320422291755676,0.8606,0,1144,0,1
Some design flaws...,"Even though I rarely use earbuds and am extremely gentle with them, I find myself buying them about twice a year. These are replacing a set of Sony earbuds in a similar price range. Like the Sony pairs, they will not last long. The sound quality and overall functionality are also similar. These buds lack grommets where the wire enters and it's almost certain to be a failure point. Even the strain of pulling them out of the excessive packaging risks a short. The cable holds a coil very well and will likely never lay flat - having a cord constantly tickling my neck or cheek makes these much less comfortable than the cheap Sony devices. And lastly, the plastic cups that you stick into your ears are made from a gummy material that attracts small particles like dust and lint. I would not recommend using these devices for stow and go scenarios unless you carry them in a Ziploc or something. Otherwise, you're going to be introducing a LOT of foreign materials into your ear. Although the driver is ovoid, the little cups have round openings; swapping them out is tremendously difficult. The stock cup on one earbud I received had a tear in it and had to be replaced before use.",2,93,neutral,1.0,0.33,1.0,0.33,0.0,3,1184,0,0
Headphones have changed,"This was my second time ordering these because my first pair stopped working after some time. The first pair was great in sound quality didn’t have any problems with it until one side stopped working (typical) and I wasn’t expecting it to last long anyways. This second pair that just came I’ve used for a few days and it is not like the first one. The cords of the second pair they sent me are thinner compared to the first pair. When I touch and look at the two, it’s obvious which pair is more solid. My main and most ANNOYING issue is the second pairs microphone. The microphone is now to the left compared to the right but that’s not even the problem, just noting the difference. The microphone is triggering all types of commands on my device (pausing, fast forwarding, skipping songs, triggering voice control). At first I thought the problem was with my headphone jack on my phone but I’ve tried 2 other headphones and didn’t have any problem with them. With a little research I came to the conclusion that it’s an issue with the circuit in the microphone on the headphones. I just wish I could’ve gotten the first pair exactly the same again.Lasted a little over a month.",2,94,neutral,0.40883949398994446,0.20492936670780182,0.40883949398994446,0.3862311840057373,-0.1813,6,1180,0,0
"Feel ""low quality"" and uncomfortable fit.","I bought these on the recommendation of the wirecutter.com but I had a few issues with them. I can't speak to the quality of the sound as I'm not an audiophile and I use my headphones mainly as a headset and to listen to podcasts.The two issues I had with these headphones are that they felt &#34;cheap&#34;. The plastic on the headphone themselves felt very thin and light, just low quality. They also had rough edges on some of the seams where the plastic was fused together, the same goes for the microphone/button section. The button itself didn't feel particularly &#34;clicky&#34; either.The other issue I had with these headphones was that they just didn't fit comfortably in my ears. They're designed with an angle from the actual tip that goes into your ear and the plastic that the tip is attached to that holds the driver. I could never get a comfortable fit. The piece that extended down from the driver that holds the cord would always rub uncomfortably against my tragus.These headphones may actually sound much better than any other headphones at this price point but I couldn't get past the discomfort and cheap feel of the headphones. YMMV.",2,95,negative,0.7492095828056335,0.018687056377530098,0.2321033775806427,0.7492095828056335,-0.7305,1,1157,1,0
Mediocre,"I bought several pairs of earbuds for everyday use, all in this price range. These Panasonic buds are among my least-favorite. Every ear is different, so YMMV, but these just don't seem to fit mine well at all. This seems to be an issue with the angle, not with the interchangeable in-ear pads (as I have tried the various sizes and none solve my issues). I have another pair of angled earbuds that fit beautifully and are quite comfortable; these fall far short. The small-size pads fall out of my ears and utterly fail to block out ambient sounds; but the medium-size pads press uncomfortably if I wear them for more than about 20 minutes at a time, and worse yet, they still don't come close to blocking out ambient noise -- mostly because they fit my ears so poorly, leaving open space for noise to get in.I chose these in part because I had an old pair (like, 4 years old) of Panasonic earbuds that are still comfortable and working well, and I hoped these would live up to that standard and -- with the nifty angled-in approach -- even exceed it. Alas, they don't. These are going to the bottom of the ""random electronics stuff"" drawer, to be used only in desperation.",2,96,negative,0.7738399505615234,0.02734472043812275,0.19881531596183777,0.7738399505615234,-0.7465,7,1174,1,0
Terrible experience.,"I had owned a $10 Sony headphones before one of the ear phones blew out on me after one year. I ordered this product for $6 as replacement after reading the good reviews of it. It's unfortunate that I didn't have the same experience. Off the bat after opening the package, I noticed that the sound quality wasn't as good as my previous Sony headphones. The lower bass and treble didn't sound as good as my Sony's, and it sounded to be a more mellow sound than a crisp sound like my Sony's. I just accepted that fact, and justified it with the price.After 1.5 weeks of continuous use (listening to music from my phone, watching movies on my laptop, etc.), one of the headphones blew out! I was surprised! I haven't even traveled with it, and it has been lying on my table for the whole time, so I ruled out damage right of the bat. Obviously the quality isn't there in these headphones, as they blew out very quickly.I gave it 2-stars because it worked fine for 1.5 weeks, and because of its cheap price.I have not idea why this has good reviews...Here's a warning to all buyers:You get what you paid for. Don't go for this product.",2,97,negative,0.7960587739944458,0.024255024269223213,0.17968611419200897,0.7960587739944458,-0.7718,5,1131,1,0
