title,body,rating,review_id,sentiment_label,sentiment_score,positive_score,neutral_score,negative_score,compound_score,topic_id,review_length,is_negative,is_positive
Keeps Connecting,"I've always wanted AirPods but found the cost too expensive. I was really happy when I found these AirPods for cheaper and I found the double tap feature really convenient when I'm on the go. Unfortunately, I've experienced multiple issues with them.I often find the notification that my AirPods are connected when they're in the case and the case is closed. I thought it was because I was using an older phone, but I just got the new iPhone 13 and the issues persist. It's pretty annoying to have the notification because while it's at the top of my screen, I can't swipe down to access the notification bar, and it takes a while to go away. There was a time when I was playing music through the speaker and the music stopped because my phone said my AirPods had connected.I've also had issues with the double tap feature. There are times when my music pauses by itself and though my hair sometimes brushes against, I just don't think it can mimic a double tap. There are also times when the headphones won't respond to a double tap.Lastly, they die so quickly! I don't know if this is normal for all AirPods but it feels like I'm constantly having to charge them, whereas my other Bluetooth headphones can run for days on a single charge. I'm pretty bummed that these didn't work out.",2,60,negative,0.40007641911506653,0.3122546970844269,0.287668913602829,0.40007641911506653,-0.0878,1,1286,1,0
Disappointed,"My niece has had hers for a while and loved them. So I thought I would give them a try.The first issue I have with them is the battery does not last longer than 3 hours. (That might be my bad, maybe they are not designed to.) If I am going to be on a call longer than 3 hours, I do like that i can use one earbud and the other can stay charging in the case. I do lose any noise canceling that it does that way. In addition sometimes the one earbud will not have audio. I have to put in and take it out of the case a few times to get it to work, so as long as I try switching the earbud before the one dies I can talk longer than 3 hours.The next issue I have is they do not always connect to my iPhone 11 and/or my Samsung Note 10+. I actually have better luck with the Samsung than the iPhone. Once I get the Samsung to connect it will almost always do so, the audio might cut in and out but they connect. The iPhone on the other hand will say it is connected but there will be no audio. It is frustrating, maybe it is the two phones that cause the issues, I am not sure. I bought them because so many loved them, but I would not recommend them at unless you really do not talk long on your phone and only had one phone. Then maybe you would have less issues than I have had.",2,61,positive,0.6762760281562805,0.6762760281562805,0.2717514634132385,0.05197249352931976,0.6243,4,1276,0,1
Doesn't fit for everyone and gets lost easily,"When i bought this product i was sure i found the best possible Bluetooth headset.Now after having it for few months already (or rather say not having it for few month) i can voice my opinion clearly.These peered well with my phone, and You can hear well in it too. But here comes the downside of this:A-It doesn't fit well in my ear. Gets my ear itchy with the feeling of my ear needs to breath :). I need to take it off in middle of a call for a few minutes because of comfort.How can a one shaped earbud fit universally into everyone's ear??????? It doesn't have the soft pieces in the end which makes it flexible fit in the ear customized to your ear shape.As a side note, I purchased clips to hold these around my ear. They helped somewhat.B-It is so small which looks cool on the ear but gets lost so fast. Only if you have the apple phone or device with it you can have the app which locates it in case it gets lost.This is the other downside of it.C-It doesn't cancel out noise well. When washing dishes I would rather use a cheap round the ear headset because with these the other person on the other side of the line would hear the water running and I would come in very not clear.",2,62,positive,0.7106813192367554,0.7106813192367554,0.22596269845962524,0.06335601210594177,0.6473,4,1191,0,1
"Premium price , poor product. No volume control buttons.","So disappointed in these second generation Apple Airpods that I bought as a gift, the recipient could not use them (bad fit, volume control issues) so I tried them.They do not sit well in the ear, they are advertised for use during sports, among other things, but are really poorly thought out , the Airpods frequently fall out making them unsuitable for cycling. They leak sound really badly , making them unsuitable for use around other people or in quiet locations. The battery life is terrible at 1-2 hours. The sound quality is OK, on a par with earphones like the ones airlines give away.Definitely not worth the price and to top it all Apple appear to be limiting the compatibility with other wearables (or are doing something with licensing fees) for example the Airpods do not work with Fitbit Versa devices (no volume control) . Even with the iphone there is no way to adjust the volume without getting out the phone or invoking Siri. Just imaging having to say ,hey Siri turn the volume up/down during a flight or similar.Purchased a set of TaoTronics bluetooth headphones, better fit, battery, have a volume control and work with the fitbit Versa, oh and a fraction of the price.",2,63,negative,0.926854133605957,0.008239955641329288,0.06490595638751984,0.926854133605957,-0.9186,0,1191,1,0
***LOUD*** calendar alerts may damage hearing and no way to adjust volume,"The loudness of calendar alerts is a deal-breaker. It is maximum volume and seriously likely to damage your hearing and/or give you a heart attack. When the alert goes off you claw at your skull to rip these out of your ears it is that bad. I have thrown them across the room.This is a known bug with these.I researched this for days and the best i found was one method to adjust volume (kill all apps, reduce volume, use as normal( but as soon as you adjust the volume through a different app or on another set of Bluetooth speakers, it goes back to maximum.There is no practical way to control this.If you use your Airpods and phone for business and have a lot of calendar alerts, the Airpods suck.On the positive side, the sound is pretty good.They also charge very rapidly in the case - very pleasantly surprised at that. I get about 4 - 5 charges from the case's battery before that has to be recharged.The feature for checking the battery on your iPhone by opening the case near the phone is also very cool.If they could fix the calendar bug they would be 5/5 rated.",2,64,negative,0.8711317181587219,0.013751687481999397,0.11511655896902084,0.8711317181587219,-0.8574,4,1072,1,0
"If you have Samsung phone, read before you buy!","I have a samsung s7 edge phone and these things ONLY work if I am sitting still or hold the phone up near my face while walking(you know how dumb you look when you do that?!?!). If I am walking and put my phone in my pocket, music on spotify cuts out. I have spotify premium and the songs are downloaded to my phone so internet/cell service isn't the issue here. Also my Sony headphones work perfectly fine and have been for over 4 years now. Want to work out with these airpods? Good luck, I can't even walk without music cutting out. The only thing these airpods are good for is calling someone, there are no issues with that. I took the airpods to ""genius"" bar at apple and they gave me new ones, it's even worse now. This is why I stay away from apple all of these years....they just put out sub par products. The ""tech"" at the ""genius"" bar said it could be my phone even after I told him my Sony headphones work fine. There is nothing genius about them or their products. Trust me, save yourself some $$$ and frustrations and get other headphones. Don't make the same mistake I did.",2,65,neutral,0.47589701414108276,0.24948114156723022,0.47589701414108276,0.2746219038963318,-0.0251,7,1087,0,0
Convenient but lacking in Features and Build Quality,"I'm an Apple fan and really wanted to like these!...QUICK TAKE -- Convenient, but UNCOMFORTABLE, TOO QUIET, ONLY ONE CONTROL, and NOT Water-ResistantThe setup and automatic pairing make these really convenient to use. However, for the Apple premium price, there are a few things that just come up way too short for me:- Build quality is poor, leaving sharp edges where the plastic pieces meet. This gets really painful when you're taking them in and out throughout the day (I've tried 3 pairs, thinking I might have got a dud, and only 1 of the 6 pods had smooth edges).- The ONLY control is double-tap. This is Apple -- I'd expect a few more touch options. Can't control volume.- Way too quiet. It also seems obvious that pods that have no isolation or noise cancelling (for the sake of the design, which I understand) should have a lot of headroom for volume. Not the case with these.- Not even water resistant, which is really disappointing. I'm nervous walking with them if it's raining or snowing. We have the technology...",2,66,positive,0.6598718166351318,0.6598718166351318,0.1938382387161255,0.14628994464874268,0.5136,5,1028,0,1
Very buggy and infuriating!,"I’ve only had these AirPods around a year and a half. They have developed multiple annoying issues, to the point that I’m scraping them and buying another brand. For the $150 I paid for these things I sure expected better. Here are a few of the issues I’m having:1. The sound isn’t loud anymore. The max it goes up is around 60% of full volume max. If I’m cutting grass and wearing them, I can’t hear what’s playing through them anymore.2. They don’t charge reliably anymore. Not sure if they have a short in them, but sometimes after putting them in the case, they won’t charge.EX: I’ll take them out to use them and only have like 12% battery life left and that’s after supposedly charging them overnight.3 When I move my head they disconnected or turn off the music.4. Many times Im having to frequently disconnect and reconnect them to get them to work.Going to try another brand and see how that works out? I’ve never tried a non-Apple earbud before, but this last set of AirPods have pushed me into that direction.",2,67,negative,0.8818578720092773,0.010605162009596825,0.10753695666790009,0.8818578720092773,-0.8713,3,1020,1,0
"Apple, Why?","I am unsure who ears Apple had in mind when creating these ear buds. I like to think I have average, regular ears but these headphones make me feel like perhaps my ears are too small. I have to adjust the ear piece every few seconds so much so I had to buy one of the ear attachment pieces sold here on Amazon just so the headphones don't fall out which coincidentally has happened. Watching my $160+ Airpods fall to the ground nearly broke my heart. Aside from that the sound quality is fine... I can feel the bass. I hate the fact that there's a button now instead of the tap, tap feature the Air Pod Second generation has. So I have to deal with the ear piece constantly trying to fall out, being shorter than the Sec Gen and now I have work to find this miniature button on the ear piece just to skip songs. Listen to me sounding spoiled.... I'm at a cross. I was ""forced"" to buy these because my 2nd Gen was staticky and everyone complained. I thought perhaps these being the newer gen they'd be greater. Oh well!! At least people can hear me now!!",2,68,negative,0.7011508345603943,0.04788191244006157,0.25096720457077026,0.7011508345603943,-0.6533,0,1053,1,0
Not everything and a bag of Doritos.,"While initially enamored of my purchase of the Air Pods, I soon discovered that keeping them or one in my ear was uncomfortable. I can go for the length of a conversation, but more than that and my ear begins to hurt. To be fair, I have small ear canals, so... Beyond that, the right AirPod has begun to malfunction, cutting out innumerable times during a conversation despite being fully charged. I have to manually change the mode back to AirPod each time. I also am not so taken with the inability to answer an incoming call with the AirPod. You can ""tap"" it off, I guess, after finishing the call, but one must hunt down one's phone and manually accept the call for the AirPods to work. I had a BlueTooth for years that was seamless in every way: comfortable, convenient, adjustable in sound, -- just the best and then they stopped making them. Too good, I guess. I tried another kind; it lasted for about a day. Why do these things always claim to be ""improvements'"" but just prove to be less than the initial?",2,69,negative,0.6545852422714233,0.048977963626384735,0.29643678665161133,0.6545852422714233,-0.6056,3,1015,1,0
Nope. Just setting yourself up for disappointment.,"I love how comfortable these are. The sound quality is good and the Bluetooth range is impressive. The battery life is fine. Nothing incredible, but it will get you through 3-4 days before you have to charge the case again. However, they DO NOT last! I bought a pair of the original AirPods and they lasted about a year before the microphone went out on the left ear. 3 months later the microphone on the right AirPod went out.Because I have small ears I have a hard time finding earbuds that work so I caved and bought a gen 2 about 6 months ago.Guess what happened?! Yep. The left microphone went out. I fully anticipate the right one will go anytime now.So even though these are comfortable and have great sound quality I do not recommend. If I’m spending more than $100 for earbuds they should work for more than 6-12 months.I’m on the hunt again and I’ll find something that lasts more than a minute. Or something cheap enough that it won’t hurt my feelings to have to replace every 6 months.",2,70,positive,0.8974998593330383,0.8974998593330383,0.07670590281486511,0.02579420804977417,0.8717,2,997,0,1
"EARS ARE NOT ONE SIZE FITS ALL, VERY VERY LIMITED BATTERY LIFE","These ear pods are wonderful in quality of sound, ease of use. I particularly like how you just lift it into your ear and it knows to switch. I have not figured out how to answer and end a call without having to tap the phone, but haven’t looked it up. Tapping the airpod activates the music and switches the song, which is nice, but I have to find out if I can stop music play.Downside: Battery life is surprisingly and disappointingly brief. I used them for a phone call that lasted about 1 1/2 hours. The buds went dead before the call was finished!Ears are not one size fits all. I must be careful when using them or they will fall out of my ear. Having to pay an additional $100 for the “pro"" model, which is supposed to have adjustable fittings, is a rip off. It’s like buying a pair of shoes, advertised at $100. “Oh, you want them in YOUR size? Well, that will be an additional $100."" So, if purchasing these, beware of the fit.I will not recommend these or purchase again.",2,71,positive,0.7890427708625793,0.7890427708625793,0.16131383180618286,0.049643415957689285,0.7394,3,981,0,1
Not sure if this was a good investment,Overall i have really enjoyed my airpods but have only had them for a couple months. Sound quality is pretty decent. Noise cancellation isn’t noticeable but then again these are not designed for noise cancellation so I Wasn’t really expecting that aspect. I gave noise cancellation 2 stars in case someone might be looking for that. Battery life is as expected and there isn’t a complaint there. Here’s my main complaint and I consider it a big one. For the first couple weeks i have really enjoyed the AirPods and used them for hands free calling. Within the last week people have started complaining they cannot hear me very well while speaking on the phone. I have tried adjusting the position of the buds in case the mic wasn’t close to my mouth and I have tried cleaning them but things haven’t improved. Here’s the kick in the teeth...yesterday was the last day for me to return them through Amazon. I’m currently waiting to speak with apple.,2,72,positive,0.938269853591919,0.938269853591919,0.04966563731431961,0.012064551934599876,0.9262,1,948,0,1
I wouldn’t recommend it for the price.,"I purchased a pair of these a few months and they aren’t worth the money. They last about 4 hours but they charge really fast so that isn’t to bad. My biggest problem is with the controls. To play/pause, forward, back, and Siri you have to set it, and a double tap will activate it. However I usually only use one so I can only use one command at a time. The worst thing though is to turn them on it is just supposed to take putting them in your ear but after just a month one of them will only start working is I put the other one in first or SOMETIMES activate it manually. On top of that the same ear piece no longer works with the double tap so I can’t pause or play or answer a call or hang up with it.To top it off they are easy to drop and lose if you are not careful. I haven’t lost them yet. All in all not with $170 maybe $100 just because they are Apple and they usually make good quality items.",2,73,negative,0.7741892337799072,0.024256551638245583,0.20155425369739532,0.7741892337799072,-0.7499,1,906,1,0
Returned Due To Muffled and Low Volume Microphone,"I've been using some cheaper options, but decided to upgrade to the real deal. I've seen people using these in TV interviews and figured they must be the best.Unfortunately, for my uses, which are mostly recorded video interviews via Zoom, etc., the microphone was awful. Versus a cheapo $30 lav mic, the mic on the buds sounded very muffled. No crispness on the high frequencies at all. Worst of all, people could not hear me on the other end. The output volume for the mic was extremely low versus everything else I've used. I tried adjusting the audio settings in Zoom and other programs, but still no good even at 100% volume.Maybe it sounds great when used with iPhone or an Apple device (I don't know), but performance when paired with my Windows 10 laptop was too poor for my uses. It paired fine and I could hear fine but the muffled, low-volume microphone was a deal breaker for me.",2,74,neutral,0.41736406087875366,0.39497867226600647,0.41736406087875366,0.18765726685523987,0.2073,0,891,0,0
Great headphones (update),I love these air pods. Price finally came down from the original price when they first came out so I went for them. The last pair of head phones I owned was back when the wired version was around so it’s been a few years. These sounds great.. love having no wires. They stay in my ears no problem. I didn’t want noise cancelling headphones so these are perfect. I like them especially at the gym hearing what’s going on around me. I feel almost unsafe with noise canceling headphones.. battery life is great. I highly recommend buying theseUpdate:The right AirPod has been slowly going bad over the last couple weeks and now it’s always at 1% life when I open the up to pair them. That’s with 100% charged case. They’ll start charging when I open the case... great while they lasted. Used indoors only to.. disappointed especially for the price I expect better from Apple,2,75,positive,0.9643977284431458,0.9643977284431458,0.028119200840592384,0.007483070716261864,0.9569,5,871,0,1
Honestly Disappointed,"Ok - these were great at first and I used them every day. But after a few months:1. The microphone stopped working whenever I tried to use them on a call or on FaceTime and the person on the other side couldn’t hear me2. The sound quality just went completely down hill - the volume was so much quieter than when I got them, and it sounded so staticky. Even at full volume it sounded like the music was so far away.3. Sometimes they charge, sometimes they don’t. I can leave them plugged in charging all night and the next morning they are still completely dead. Other nights the charge completely fine - it’s honestly a game of roulette.I love the idea of small Bluetooth earbuds, but these are just so expensive for the quality. They work great at first but deteriórate so fast and they end up being way more trouble than they’re worth.",2,76,negative,0.6322318911552429,0.11314406991004944,0.25462403893470764,0.6322318911552429,-0.5191,3,838,1,0
The Apple Tax,"They are okay wireless headphones, when they work. Every other day, I lose connectivity and have to restart my phone or go through a long process to reconnect. It is very frustrating when you are on the move.I only purchased these because my LG wireless headset finally broke after 4 years. I was going to purchase another one, but the cost difference was about the same. After using the AirPods after a week, I much rather prefer my LG Tone headset. Better quality and functionality.There some features I like, such as Siri, and immediately pausing sound, but that doesn’t make up for the flaws. Lose one piece, have to buy the whole kit. It can be a chore to keep track of these things, taking them off when not in use and you are moving around.Get this if you want an Apple fashion accessory. Otherwise there are better products out there.",2,77,negative,0.6851516962051392,0.0674663633108139,0.24738194048404694,0.6851516962051392,-0.6177,1,842,1,0
Great for Short-Term : Long-Term Sucks,"Take this with a grain of salt. My family owns 1 first gen airpod and 2 second gen airpods. All of them worked great in the beginning. It connected well, regardless of device (Android, Apple), and it was convenient to just pop in.However, after a year or so of extensive using, THIS WAS THE MAIN PROBLEM: Often times, only 1 AirPod would connect, so we would have to pop it back in the case, wait, and then hope both connected. Let me tell ya, many many times it failed to connect both, and we still have this issue today. So we have to sometimes restart our computers, restart Bluetooth, re-connect devices, etc. Obviously, it's not a big deal, but it gets REALLY REALLY ANNOYING. And this happens across all 3 of our Airpods, so something ain't right okay. I personally would not get these again TBH, but I am gunna keep using these for money's worth sake.",2,78,positive,0.5661741495132446,0.5661741495132446,0.330581396818161,0.10324445366859436,0.4629,1,858,0,1
First Apple Product that I bought that is a piece of junk,"Despite my earlier review of these AirPods ; they turned out to be a piece of junk! I kept having troubles and sent them back into the Apple Repair center. They returned them with an email message they couldn't find anything wrong....but when I received the package back there was in insert stating that they had ""loaded the latest software, checked them out and they should be fine. They worked for about 2 weeks, now I'm having the same issues as before in that one pod displays a low charge and the other at 100%, they drop off completely and I have to start the sound over again on my I-Pod. I'm really angry and feel like I've been sold a defective product. So I will have to deal with the repair center again and go thru that merry go round . What a real disappointment these things are. I'm glad I bought a 2 year warranty, but this is really frustrating.",2,79,negative,0.8628591299057007,0.014175435528159142,0.12296537309885025,0.8628591299057007,-0.8487,6,862,1,0
"Uncomfortable, hard to pair with iPhone 12, one earbud not working at all!","I returned these to Amazon after receiving a defective pair of Airpods. One earbud refused to charge at all. The other, even when fully charged, was totally hit or miss when it came to pairing with my new iPhone 12 Pro Max. Sometimes while I was listening, it unpaired for no reason and refused to re-pair. I did not order a replacement pair because, on top of the charging & pairing issues, the hard plastic ear pieces are flat-out uncomfortable. Apparently, one has to spring for the top of the line ($$) wireless Airpods to get an earbud that can be adjusted for comfort. I went back to my $25 Treblab bluetooth earbuds, which pair effortlessly and fit comfortably into the ear canals with soft silicone covers.PS When the Airpods were working, sound seemed fine, but I listen to podcasts & books so don't know how good they are for music.",2,80,negative,0.8670234680175781,0.010954972356557846,0.1220216453075409,0.8670234680175781,-0.8561,0,842,1,0
Great headphones…. For one year until one AirPods inevitably breaks,"I love these AirPods, but this is the SECOND PAIR of 2nd generation airpods I’ve had where one AirPod just stops working. Both times, this occurred right after my one year mark and right after my warranty expired. My first AirPod started having poor sound quality out of nowhere, while the second pair had the same issue while also having mic quality issues where I can’t use it to speak in the phone. I’m both cases, Apple did not help me to replace the AirPods, even after the second pair of AirPods shocked the inside of my ear while running.All this being said, ear hds do get damaged and I won’t claim to not ever drop them. However, the fact that two pairs of AirPods stopped working exactly a year later, right when the warranty ends, doesn’t sit well with me. As much as I love these AirPods, I can’t bring myself to buy them again….",2,81,negative,0.7954124212265015,0.05315633490681648,0.15143121778964996,0.7954124212265015,-0.7423,6,841,1,0
"Pros and cons, but overall disappointed.","These don't stay in my ears, I had to buy separate in-ear style pieces. They don't always connect with my iPhone and I have to ""forget this device"" in Bluetooth settings and start over. The auto pause function when removing from ears doesn't always work either. (Very annoying when you lose your place in your audiobook!). This happens whether I have the in-ear pieces on or not. The sound quality is good, but I don't think there is any noise cancelling effect at all. I can't hear the audio clearly when vacuuming like I can with other cheap wired headphones. The only reason I didn't return these for another brand is that they can be used one at a time unlike other brands. Overall I'm disappointed with Apple, especially for the price. They would be totally worth it if they worked well and had different options for earbud styles.",2,82,negative,0.7801306247711182,0.018013538792729378,0.2018558830022812,0.7801306247711182,-0.7621,1,836,1,0
Complete let down...,"I have the first gen. AirPods for several years before I lost one to a dog incident and the other to a washing machine. LOVED THEM but didn't have the money to invest in a new pair at the time. Tried a few knockoff brands for $20-$30 and had decent success but when I started travelling weekly for work, it was time to up the game again. Bought the new generation model and have been wildly disappointed ever since. Static regularly, battery life in average, on Zoom meetings they start going haywire at about the 40 minute mark and they only intermittently connect to my Microsoft Surface (which the knockoff brands had no problem doing). Maybe I just got a bunk pair of these but if I could go back to the originals I would. If I could also get my $200 back, I'd do that too. Sometimes newer isn't better.",2,83,negative,0.40403690934181213,0.24749279022216797,0.3484702706336975,0.40403690934181213,-0.1565,0,807,1,0
Don’t let them sit without using them.,"My wife bought these for me as a gift. I tried them out one time and put them back in the case. At the time, I didn’t use the earbud. About a year and a half later I decided to use them. However, they will not connect once I take them out of the case. As long as they’re in the case they are connected. I called Apple and they tell me they need updated, however they will not update I tried everything as I’m supposed to and apparently the firmware or whatever is so old it won’t update.Apple tells me I will need to take them to an Apple store and I will be charged for repairing them. They are not broken mine to you, but they still will charge me to get them working. I don’t get it, I wore them once for a few minutes they were almost completely unused. I would not buy them again. I feel cheated",2,84,neutral,0.6372053623199463,0.12511253356933594,0.6372053623199463,0.2376820594072342,-0.1126,6,800,0,0
Not good for music.,"Wow, so many incredible 5 star reviews. For real? I hate ever having to write a negative review but just can't let this one slide by. I bought a different brand some months back (Tozo) and although there are minor flaws, the sound quality of the Tozo is FAR superior to the Apple Airpods. Geez, for the price tag, thought for sure the Airpods would rank number one. Received these Airpods as a gift a few days ago and I'm sadly disappointed. Where is the bass?? The only thing I can say positive is that they are a more comfortable listening experience. But, I'd rather have the slightly less comfortable pair with superior sound quality. If you only want these for talking on the phone or maybe watching a movie, guess they're ok. But if you want a good listening experience for music, save your money!",2,85,positive,0.8212904334068298,0.8212904334068298,0.08583012223243713,0.09287939220666885,0.7284,2,803,0,1
SKIP- it’s what they do,"I’ve spent most of the time I’ve owned these trying to decide if they’re were real. They’re much lighter and cheaper feeling then my old gen1’s and the connectivity on them is miserable. If my phone isn’t in my hand, like in my pocket or purse they go in and out which with music is merely annoying but if you’re trying to talk on the phone or listen to an audiobook it’s enraging. AND I can’t wirelessly charge them. I wish I could return them. Save the money, buy the gen1.As far as the new audio chip? It’s not better enough to justify the price change and certainly not when you add in how crappy they are. Source: I’m a professional audio engineer. I have headphones half the price sound better. But gen1 or wait for the next set and hope with me they suck less",2,86,negative,0.6917036771774292,0.06852707266807556,0.23976930975914001,0.6917036771774292,-0.6232,2,766,1,0
Optimistic But Disappointed!,"The Airpods arrived very fast, clean packaging, ez to pair. Charged and placed into opn quickly.I read as many comments as one could stand. Though very cautious, I leaped in.Two most important Airpod features are Sound & Battery.If u r lookn to hear without straining, these ARE NOT the product for u. No onboard volume adjustments, so phone is dialed up to the max. TERRIBLE Audibles!!!!Also, the one size fits all earlobs does not work...need to add form of clear ear-sleeves. Battery seems to be good so far.Manufacturer, unless they do not work well with certain I-phones (I have a 6+), u should not sell this junk or place a caveat in the description. I will try them with my I-ph 7+ & 8 as well.",2,87,positive,0.7793495059013367,0.7793495059013367,0.1652367264032364,0.05541372299194336,0.7239,5,701,0,1
May the odds be ever in your favor,"I was a little wary when ordering these and when I was unpacking the air pods. I first checked the serial number on the apple website and then it wanted me to associate it with my Apple ID. I took that as good news. Had no problem connecting to my iPhone 13 Max Pro.I started listen to music and it sounded fine. It was a bit different from my Samsung Buds I still have, but I was still optimistic.Things turned when I answered a call. The call kept going high and low where I can’t hear the other side but they could hear me. When I called, they could only hear me on speaker phone, like the previous call.I’m not sure if these are real, but these definitely are making me think if I actually need another pair anyways.",2,88,positive,0.5176311135292053,0.5176311135292053,0.41709527373313904,0.06527359038591385,0.4524,6,720,0,1
Dissapointed if Apple Airpods,"I bought my airpods on Feb. Didn't use them until March because it was a present for my hubby, well now I was listening to them and the right air pod went dead. I figured, maybe I just need to charge them. So when I got home I charged them, and the next day I went to use them again and the right air bud was still dead.I put them to charge and when I went to retrive them from the case I notice the one with the issue was stuck and felt very hot, it overheated (melted) and now it's completed dead. Very dissapointed.I chatted with an Amazon customer service and explained the problem and he was a ble to assist me and said he would send a repacement and exchange the bad ones for some working airpods;He made my day. Thank you Amazon",2,89,negative,0.48024383187294006,0.06748294085264206,0.4522732198238373,0.48024383187294006,-0.4128,7,735,1,0
Does NOT Last,"At first I really liked them. They stay in my ears and didn't hurt that much, and the battery life seemed to last for a long time. I've had them for about 6 months now though and they have stopped working the way they are supposed to. When I want to use them I have to fiddle with them a lot to get them to work and most of the time only one ear bud is charged. They don't pop up on my phone when I'm trying to see how charged they are and when they are charging only one of them is charging at a time. I don't know what to do because it seems like a total waste of money to buy Airpods for $130 for them to only last 6 months. Now I'm looking into buying new wireless earbuds but I'm definitely not going to be buy Airpods again. :(",2,90,neutral,0.39805546402931213,0.3524934947490692,0.39805546402931213,0.24945105612277985,0.103,0,733,0,0
Great at the start,"I've had my Apple AirPods for more than 2 years and while I loved them at the start I no longer can recommend them. The battery life has diminished to the point they are unusable. When I get a phone call the right airpod will disconnect because it can't handle the power of a phone conversation. Otherwise, the right will only last 30 minutes with bluetooth audio. I only get 1 hour of life on the left side. I understand battery life degrades overtime with a product like this however for the price and Apple name I expected better quality. They now feel disposable and there are cheaper options with same or better quality sound available from competitors so I will be switching when I replace them away from Apple.",2,91,negative,0.8844367861747742,0.013689112849533558,0.10187411308288574,0.8844367861747742,-0.8707,0,717,1,0
Defective,"UPDATE: ever since I bought these AirPods the right ear will occasionally stop working. I have to remove and charge again, and star over. Poor quality as I expect more from an Apple product.ORIGINAL REVIEW: I bought these to use on a trip. My first attempt didn’t produce the sound I needed; so had to start over. They worked fine after that; the sound was good, but I wouldn’t say these are noise cancelling, which isn't important to me. I Iike to know when someone is talking to me. Charging is easy, connection to my devices is quick, and I like the visual display on my screen when they become connected. The price was reduced which is why I bought them, and they’re good value for the money.",2,92,negative,0.7293565273284912,0.04727591201663017,0.2233675867319107,0.7293565273284912,-0.6821,5,696,1,0
Low quality it seems,"So I have just bought these AirPods and have had them for a few months now. Normal routine gym and around the house. I’ve already had bring them in to Apple for repair. But I did get Apple care thinking it would be a easy repair or trade out. Nah, I’ve been waiting a week and change for my AirPods. Overall they seem very cheaply made unfortunately. The quality is about the same of my $10 gym head phones that I have had for a few years now, yes they still work.But there is some positive things. They work great for iPhones when they work. Fairly easy to control and change songs by a tap of my ear.Overall I would not recommend this product hopefully the newer AirPods are better.",2,93,neutral,0.4785825312137604,0.18700681626796722,0.4785825312137604,0.3344106674194336,-0.1474,0,684,0,0
Only last a handful of months before problems.,"I use these for high intensity, sweaty exercise almost every day. I’ve bought these twice. They are great for a few months and then quickly deteriorate to the point where one or both will not charge. You think they are charging based on the indicator light but you’ll be disappointed to find one didn’t connect and charge up. Then, there’s a feature where when you flip open the lid case, a dialogue box pops open on your iPhone and displays the charging levels of each AirPod and the case. That feature will begin to stop working over time as well for no apparent reason. I would not spend so much money on these and go with a half price competitor if I can’t expect these to last more than 4-5 months.",2,94,neutral,0.46477824449539185,0.26823827624320984,0.46477824449539185,0.2669835090637207,0.0013,5,703,0,0
The sound is not as good as wired earbuds,"I hesitated a lot on reviewing this item for fear I wasn't being fair to the product, but I now can say with confidence that the sound out of these wireless airpods is definitely inferior to the wired earbuds for iphone. It's great that there are no wires attached and that's a plus. I use them mostly when I am watching some series on my ipad, while walking on the treadmill. As far as noise cancellation, it doesn't work because I can still hear the treadmill in the background. Could my airpods be defective? My son has a pair that he swears cancel all the outside noise, so maybe I got a floozie.As an alternative, I am still using the wired earbuds while I walk on the treadmill",2,95,positive,0.6544832587242126,0.6544832587242126,0.24558714032173157,0.09992960095405579,0.5546,0,683,0,1
Very Faulty after awhile,I purchased my AirPods almost 2 years ago. At first they worked great but the common faulty problems of the right AirPod not charging or holding a charge is a major problem for such a high price tag. Also if you don’t have the most recent update only one will work for some odd reason.There will be multiple times I put the AirPods in the case and when going to use them would only get sound from the left. This seems to be a larger problem since the internet community all mention the same problem.I replaced them with the Bose AirPods and so far just great. If you can live without Siri speaking every text message to you I would go that route and save the money,2,96,negative,0.544858455657959,0.11285941302776337,0.34228211641311646,0.544858455657959,-0.432,0,664,1,0
Garbage.,"the sound SOUNDS okay, but it's so quiet. there's no noise cancelation at all. that shouldn't even be a category. the battery life started good and has been rapidly decreasing. sometimes they wont link to my phone. sometimes they randomly disconnect. if I turn the volume down for a second when I turn it back up the volume is still quiet until I put them back in the case for a minute. then the volume bar is still all the way down but when I turn it up again it gets louder. same thing if you turn it up accidentally and try to turn it down. I've only had them for 6 months, and I don't even use them that much. I had a better experience with 30$ Bluetooth earbuds from home depot.",2,97,negative,0.40411922335624695,0.20703613758087158,0.38884463906288147,0.40411922335624695,-0.1971,6,683,1,0
"Unreliable, in my case :>(","These were great for 5-3/4 months. Then the charging got wonky. Suddenly, after leaving the airpods charging overnight, one or the other airpod would give me a low battery warning 5 minutes after removing them from the case. Then the next charge would be fine. Repeat whole process. Very disappointed in this product. Because of COVID, I can't take them into the local Apple Store. Instead, I get a $220 hold on my credit card, and wait for a refurb unit. I should have the hold removed once they get my defective unit back. I won't buy these again. If you do buy them, I strongly recommend the AppleCare (which you must buy within the first 60 days of placing your order.)",2,98,negative,0.8499331474304199,0.021314656361937523,0.12875215709209442,0.8499331474304199,-0.8286,0,673,1,0
